item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
13009	chink	10	13096	CH IH NG K	4	7.6e-05	1	0.4578229784965515	0.4578229784965515	0.5421770215034485	0.615445077419281	0.28201714158058167	9.14985179901123	1	CH IH NG K	1	CH IH NG K	1	CH IH NG K	1	CH IH NG K	1	CH IH NG K	1	CH IH NG K	1	CH IH NG K	1	CH IH NG K	BOTH_CORRECT	BOTH_CORRECT
13010	chino	10	13097	CH IY N OW	4	7.6e-05	1	0.5159208178520203	0.5159208178520203	0.48407918214797974	0.7318524122238159	0.3017508089542389	1.4083335399627686	1	CH IY N OW	1	CH IY N OW	1	CH IY N OW	1	CH IY N OW	1	CH IY N OW	1	CH IY N OW	1	CH IY N OW	1	CH IY N OW	BOTH_CORRECT	BOTH_CORRECT
13011	chinook	10	13098	SH IH N UH K	5	7.6e-05	1	0.515025794506073	0.515025794506073	0.484974205493927	0.7300606369972229	0.3569062650203705	1.1658967733383179	1	SH IH N UH K	1	SH IH N UH K	1	SH IH N UH K	1	SH IH N UH K	1	SH IH N UH K	1	SH IH N UH K	1	SH IH N UH K	1	SH IH N UH K	BOTH_CORRECT	BOTH_CORRECT
13012	chintzy	10	13099	CH IH N T S IY	6	7.6e-05	1	0.5008499622344971	0.5008499622344971	0.49915003776550293	0.70169997215271	0.26135146617889404	4.5162811279296875	1	CH IH N T S IY	1	CH IH N T S IY	1	CH IH N T S IY	1	CH IH N T S IY	1	CH IH N T S IY	1	CH IH N T S IY	1	CH IH N T S IY	1	CH IH N T S IY	BOTH_CORRECT	BOTH_CORRECT
13013	chipboard	10	13100	CH IH P B AO R D	7	7.6e-05	1	0.5383700728416443	0.5383700728416443	0.4616299271583557	0.7768912315368652	0.3837113082408905	1.1441375017166138	1	CH IH P B AO R D	1	CH IH P B AO R D	1	CH IH P B AO R D	1	CH IH P B AO R D	1	CH IH P B AO R D	1	CH IH P B AO R D	1	CH IH P B AO R D	1	CH IH P B AO R D	BOTH_CORRECT	BOTH_CORRECT
13014	chipmunk	10	13101	CH IH P M AH NG K	7	7.6e-05	1	0.5055730938911438	0.5055730938911438	0.4944269061088562	0.7111466526985168	0.35958418250083923	1.6544556617736816	1	CH IH P M AH NG K	1	CH IH P M AH NG K	1	CH IH P M AH NG K	1	CH IH P M AH NG K	1	CH IH P M AH NG K	1	CH IH P M AH NG K	1	CH IH P M AH NG K	1	CH IH P M AH NG K	BOTH_CORRECT	BOTH_CORRECT
13015	chipped	10	13102	CH IH P T	4	7.6e-05	1	0.5297296643257141	0.5297296643257141	0.4702703356742859	0.7595294713973999	0.2931176424026489	1.389380931854248	1	CH IH P T	1	CH IH P T	1	CH IH P T	1	CH IH P T	1	CH IH P T	1	CH IH P T	1	CH IH P T	1	CH IH P T	BOTH_CORRECT	BOTH_CORRECT
13016	chippendale	10	13103	CH IH P AH D EY L	7	7.6e-05	1	0.5191128253936768	0.5191128253936768	0.48088717460632324	0.7382442355155945	0.3647511899471283	1.2469441890716553	1	CH IH P AH D EY L	1	CH IH P AH D EY L	1	CH IH P AH D EY L	1	CH IH P AH D EY L	1	CH IH P AH D EY L	1	CH IH P AH D EY L	1	CH IH P AH D EY L	1	CH IH P AH D EY L	BOTH_CORRECT	BOTH_CORRECT
13017	chipper	10	13104	CH IH P ER	4	7.6e-05	1	0.4845040440559387	0.4845040440559387	0.5154959559440613	0.6689980626106262	0.1472124457359314	4.032815933227539	1	CH IH P ER	1	CH IH P ER	1	CH IH P ER	1	CH IH P ER	1	CH IH P ER	1	CH IH P ER	1	CH IH P ER	1	CH IH P ER	BOTH_CORRECT	BOTH_CORRECT
13018	chippewa	10	13105	CH IH P AH W AA	6	7.6e-05	1	0.5345248579978943	0.5345248579978943	0.4654751420021057	0.7691598534584045	0.21872782707214355	1.4225109815597534	1	CH IH P AH W AA	1	CH IH P AH W AA	1	CH IH P AH W AA	1	CH IH P AH W AA	1	CH IH P AH W AA	1	CH IH P AH W AA	1	CH IH P AH W AA	1	CH IH P AH W AA	BOTH_CORRECT	BOTH_CORRECT
13019	chipping	10	13106	CH IH P IH NG	5	7.6e-05	1	0.5134462118148804	0.5134462118148804	0.48655378818511963	0.7268989086151123	0.2512112855911255	1.3823109865188599	1	CH IH P IH NG	1	CH IH P IH NG	1	CH IH P IH NG	1	CH IH P IH NG	1	CH IH P IH NG	1	CH IH P IH NG	1	CH IH P IH NG	1	CH IH P IH NG	BOTH_CORRECT	BOTH_CORRECT
13020	chippy	10	13107	CH IH P IY	4	7.6e-05	1	0.4559165835380554	0.4559165835380554	0.5440834164619446	0.6116036176681519	0.21815088391304016	14.76858901977539	1	CH IH P IY	1	CH IH P IY	1	CH IH P IY	1	CH IH P IY	1	CH IH P IY	1	CH IH P IY	1	CH IH P IY	1	CH IH P IY	BOTH_CORRECT	BOTH_CORRECT
13021	chiquita	10	13108	K IH K W IY T AH	7	7.6e-05	1	0.527575671672821	0.527575671672821	0.47242432832717896	0.755207359790802	0.3214534819126129	1.0623325109481812	1	K IH K W IY T AH	1	K IH K W IY T AH	1	K IH K W IY T AH	1	K IH K W IY T AH	1	K IH K W IY T AH	1	K IH K W IY T AH	1	K IH K W IY T AH	1	K IH K W IY T AH	BOTH_CORRECT	BOTH_CORRECT
13022	chirac	10	13109	SH IH R AE K	5	7.6e-05	1	0.5483782291412354	0.5483782291412354	0.45162177085876465	0.7970601320266724	0.22852474451065063	1.3724524974822998	1	SH IH R AE K	1	SH IH R AE K	1	SH IH R AE K	1	SH IH R AE K	1	SH IH R AE K	1	SH IH R AE K	1	SH IH R AE K	1	SH IH R AE K	BOTH_CORRECT	BOTH_CORRECT
13023	chirico	10	13110	K IH R IY K OW	6	7.6e-05	1	0.5025662779808044	0.5025662779808044	0.49743372201919556	0.7051325440406799	0.2724944055080414	2.094130516052246	1	K IH R IY K OW	1	K IH R IY K OW	1	K IH R IY K OW	1	K IH R IY K OW	1	K IH R IY K OW	1	K IH R IY K OW	1	K IH R IY K OW	1	K IH R IY K OW	BOTH_CORRECT	BOTH_CORRECT
13024	chiron	10	13111	CH AY R AH N	5	7.6e-05	1	0.4835500121116638	0.4835500121116638	0.5164499878883362	0.6670881509780884	0.22859016060829163	2.6053528785705566	1	CH AY R AH N	1	CH AY R AH N	1	CH AY R AH N	1	CH AY R AH N	1	CH AY R AH N	1	CH AY R AH N	1	CH AY R AH N	1	CH AY R AH N	BOTH_CORRECT	BOTH_CORRECT
13025	chirp	10	13112	CH ER P	3	7.6e-05	1	0.48052117228507996	0.48052117228507996	0.51947882771492	0.6610226631164551	0.24106749892234802	4.397678852081299	1	CH ER P	1	CH ER P	1	CH ER P	1	CH ER P	1	CH ER P	1	CH ER P	1	CH ER P	1	CH ER P	BOTH_CORRECT	BOTH_CORRECT
13026	chirpy	10	13113	CH ER P IY	4	7.6e-05	1	0.5267103314399719	0.5267103314399719	0.4732896685600281	0.7534714937210083	0.13284236192703247	4.014542579650879	1	CH ER P IY	1	CH ER P IY	1	CH ER P IY	1	CH ER P IY	1	CH ER P IY	1	CH ER P IY	1	CH ER P IY	1	CH ER P IY	BOTH_CORRECT	BOTH_CORRECT
13027	chisel	10	13114	CH IH Z AH L	5	7.6e-05	1	0.5172711610794067	0.5172711610794067	0.48272883892059326	0.7345560193061829	0.36274611949920654	1.47149658203125	1	CH IH Z AH L	1	CH IH Z AH L	1	CH IH Z AH L	1	CH IH Z AH L	1	CH IH Z AH L	1	CH IH Z AH L	1	CH IH Z AH L	1	CH IH Z AH L	BOTH_CORRECT	BOTH_CORRECT
13028	chisholm	10	13115	CH IH Z AH M	5	7.6e-05	1	0.473682165145874	0.473682165145874	0.526317834854126	0.6473156809806824	0.2781481444835663	3.01567006111145	1	CH IH Z AH M	1	CH IH Z AH M	1	CH IH Z AH M	1	CH IH Z AH M	1	CH IH Z AH M	1	CH IH Z AH M	1	CH IH Z AH M	1	CH IH Z AH M	BOTH_CORRECT	BOTH_CORRECT
13029	chit	10	13116	CH IH T	3	7.6e-05	1	0.48095425963401794	0.48095425963401794	0.5190457403659821	0.6618900299072266	0.28289422392845154	2.9274306297302246	1	CH IH T	1	CH IH T	1	CH IH T	1	CH IH T	1	CH IH T	1	CH IH T	1	CH IH T	1	CH IH T	BOTH_CORRECT	BOTH_CORRECT
13030	chita	10	13117	CH IY T AH	4	7.6e-05	1	0.5050852298736572	0.5050852298736572	0.4949147701263428	0.7101708650588989	0.27451232075691223	1.6303257942199707	1	CH IY T AH	1	CH IY T AH	1	CH IY T AH	1	CH IY T AH	1	CH IY T AH	1	CH IY T AH	1	CH IY T AH	1	CH IY T AH	BOTH_CORRECT	BOTH_CORRECT
13031	chitchat	10	13118	CH IH T CH AE T	6	7.6e-05	1	0.5304849147796631	0.5304849147796631	0.4695150852203369	0.761045515537262	0.2572256922721863	1.6217164993286133	1	CH IH T CH AE T	1	CH IH T CH AE T	1	CH IH T CH AE T	1	CH IH T CH AE T	1	CH IH T CH AE T	1	CH IH T CH AE T	1	CH IH T CH AE T	1	CH IH T CH AE T	BOTH_CORRECT	BOTH_CORRECT
13032	chitinous	10	13119	K AY T AH N AH S	7	7.6e-05	1	0.5117728114128113	0.5117728114128113	0.4882271885871887	0.7235499620437622	0.2877601385116577	1.7100125551223755	1	K AY T AH N AH S	1	K AY T AH N AH S	1	K AY T AH N AH S	1	K AY T AH N AH S	1	K AY T AH N AH S	1	K AY T AH N AH S	1	K AY T AH N AH S	1	K AY T AH N AH S	BOTH_CORRECT	BOTH_CORRECT
13033	chitterlings	10	13121	CH IH T ER L IH NG Z	8	7.6e-05	1	0.5208415985107422	0.5208415985107422	0.4791584014892578	0.7417073845863342	0.38367101550102234	1.5157105922698975	1	CH IH T ER L IH NG Z	1	CH IH T ER L IH NG Z	1	CH IH T ER L IH NG Z	1	CH IH T ER L IH NG Z	1	CH IH T ER L IH NG Z	1	CH IH T ER L IH NG Z	1	CH IH T ER L IH NG Z	1	CH IH T ER L IH NG Z	BOTH_CORRECT	BOTH_CORRECT
13034	chivalry	10	13122	SH IH V AH L R IY	7	7.6e-05	1	0.5382155179977417	0.5382155179977417	0.4617844820022583	0.7765803933143616	0.3516901135444641	1.187488079071045	1	SH IH V AH L R IY	1	SH IH V AH L R IY	1	SH IH V AH L R IY	1	SH IH V AH L R IY	1	SH IH V AH L R IY	1	SH IH V AH L R IY	1	SH IH V AH L R IY	1	SH IH V AH L R IY	BOTH_CORRECT	BOTH_CORRECT
13035	chivas	10	13123	CH IY V AH S	5	7.6e-05	1	0.5305816531181335	0.5305816531181335	0.46941834688186646	0.7612397074699402	0.3898094594478607	1.0727782249450684	1	CH IY V AH S	1	CH IY V AH S	1	CH IY V AH S	1	CH IY V AH S	1	CH IY V AH S	1	CH IY V AH S	1	CH IY V AH S	1	CH IY V AH S	BOTH_CORRECT	BOTH_CORRECT
13036	chlamydia	10	13124	K L AE M AY D IY AH	8	7.6e-05	1	0.525593101978302	0.525593101978302	0.474406898021698	0.7512310147285461	0.12919801473617554	1.8018015623092651	1	K L AE M AY D IY AH	1	K L AE M AY D IY AH	1	K L AE M AY D IY AH	1	K L AE M AY D IY AH	1	K L AE M AY D IY AH	1	K L AE M AY D IY AH	1	K L AE M AY D IY AH	1	K L AE M AY D IY AH	BOTH_CORRECT	BOTH_CORRECT
13037	chloe	10	13125	K L OW IY	4	7.6e-05	1	0.4721733331680298	0.4721733331680298	0.5278266668319702	0.6442891359329224	0.176243394613266	9.18985366821289	1	K L OW IY	1	K L OW IY	1	K L OW IY	1	K L OW IY	1	K L OW IY	1	K L OW IY	1	K L OW IY	1	K L OW IY	BOTH_CORRECT	BOTH_CORRECT
13038	chlorate	10	13126	K L AO R EY T	6	7.6e-05	1	0.4787711203098297	0.4787711203098297	0.5212288796901703	0.657516598701477	0.06861698627471924	14.948875427246094	1	K L AO R EY T	1	K L AO R EY T	1	K L AO R EY T	1	K L AO R EY T	1	K L AO R EY T	1	K L AO R EY T	1	K L AO R EY T	1	K L AO R EY T	BOTH_CORRECT	BOTH_CORRECT
13039	chlordane	10	13127	K L AO R D EY N	7	7.6e-05	1	0.50473552942276	0.50473552942276	0.49526447057724	0.7094714045524597	0.16110271215438843	2.539633274078369	1	K L AO R D EY N	1	K L AO R D EY N	1	K L AO R D EY N	1	K L AO R D EY N	1	K L AO R D EY N	1	K L AO R D EY N	1	K L AO R D EY N	1	K L AO R D EY N	BOTH_CORRECT	BOTH_CORRECT
13040	chloride	10	13129	K L AO R AY D	6	7.6e-05	1	0.5430302619934082	0.5430302619934082	0.4569697380065918	0.7862740159034729	0.07377505302429199	6.950741767883301	1	K L AO R AY D	1	K L AO R AY D	1	K L AO R AY D	1	K L AO R AY D	1	K L AO R AY D	1	K L AO R AY D	1	K L AO R AY D	1	K L AO R AY D	BOTH_CORRECT	BOTH_CORRECT
13041	chlorinate	10	13130	K L AO R AH N EY T	8	7.6e-05	1	0.521714985370636	0.521714985370636	0.478285014629364	0.7434572577476501	0.33971133828163147	1.4412721395492554	1	K L AO R AH N EY T	1	K L AO R AH N EY T	1	K L AO R AH N EY T	1	K L AO R AH N EY T	1	K L AO R AH N EY T	1	K L AO R AH N EY T	1	K L AO R AH N EY T	1	K L AO R AH N EY T	BOTH_CORRECT	BOTH_CORRECT
13042	chlorine	10	13131	K L AO R IY N	6	7.6e-05	1	0.5348654985427856	0.5348654985427856	0.46513450145721436	0.7698443531990051	0.1390792727470398	3.4139866828918457	1	K L AO R IY N	1	K L AO R IY N	1	K L AO R IY N	1	K L AO R IY N	1	K L AO R IY N	1	K L AO R IY N	1	K L AO R IY N	1	K L AO R IY N	BOTH_CORRECT	BOTH_CORRECT
13043	chloroform	10	13132	K L AO R AH F AO R M	9	7.6e-05	1	0.5047569274902344	0.5047569274902344	0.4952430725097656	0.7095141410827637	0.11404448747634888	5.747550964355469	1	K L AO R AH F AO R M	1	K L AO R AH F AO R M	1	K L AO R AH F AO R M	1	K L AO R AH F AO R M	1	K L AO R AH F AO R M	1	K L AO R AH F AO R M	1	K L AO R AH F AO R M	1	K L AO R AH F AO R M	BOTH_CORRECT	BOTH_CORRECT
13044	chlorophyll	10	13133	K L AO R AH F IH L	8	7.6e-05	1	0.4976787269115448	0.4976787269115448	0.5023212730884552	0.6953574419021606	0.24852240085601807	2.6067581176757812	1	K L AO R AH F IH L	1	K L AO R AH F IH L	1	K L AO R AH F IH L	1	K L AO R AH F IH L	1	K L AO R AH F IH L	1	K L AO R AH F IH L	1	K L AO R AH F IH L	1	K L AO R AH F IH L	BOTH_CORRECT	BOTH_CORRECT
13045	chloroprene	10	13134	K L AO R AH P R IY N	9	7.6e-05	1	0.4625382125377655	0.4625382125377655	0.5374617874622345	0.6249357461929321	0.26500728726387024	9.037203788757324	1	K L AO R AH P R IY N	1	K L AO R AH P R IY N	1	K L AO R AH P R IY N	1	K L AO R AH P R IY N	1	K L AO R AH P R IY N	1	K L AO R AH P R IY N	1	K L AO R AH P R IY N	1	K L AO R AH P R IY N	BOTH_CORRECT	BOTH_CORRECT
13046	chock	10	13135	CH AA K	3	7.6e-05	1	0.5089788436889648	0.5089788436889648	0.49102115631103516	0.7179595828056335	0.29879114031791687	1.5545799732208252	1	CH AA K	1	CH AA K	1	CH AA K	1	CH AA K	1	CH AA K	1	CH AA K	1	CH AA K	1	CH AA K	BOTH_CORRECT	BOTH_CORRECT
13047	choke	10	13136	CH OW K	3	7.6e-05	1	0.4799424111843109	0.4799424111843109	0.5200575888156891	0.6598631739616394	0.3140140175819397	2.436723470687866	1	CH OW K	1	CH OW K	1	CH OW K	1	CH OW K	1	CH OW K	1	CH OW K	1	CH OW K	1	CH OW K	BOTH_CORRECT	BOTH_CORRECT
13048	cholera	10	13137	K AA L ER AH	5	7.6e-05	1	0.5287608504295349	0.5287608504295349	0.4712391495704651	0.7575852274894714	0.13612139225006104	3.469637870788574	1	K AA L ER AH	1	K AA L ER AH	1	K AA L ER AH	1	K AA L ER AH	1	K AA L ER AH	1	K AA L ER AH	1	K AA L ER AH	1	K AA L ER AH	BOTH_CORRECT	BOTH_CORRECT
13049	choleric	10	13138	K AA L ER IH K	6	7.6e-05	1	0.47435152530670166	0.47435152530670166	0.5256484746932983	0.6486579775810242	0.25784170627593994	3.91774845123291	1	K AA L ER IH K	1	K AA L ER IH K	1	K AA L ER IH K	1	K AA L ER IH K	1	K AA L ER IH K	1	K AA L ER IH K	1	K AA L ER IH K	1	K AA L ER IH K	BOTH_CORRECT	BOTH_CORRECT
13050	cholla	10	13139	CH AA L AH	4	7.6e-05	1	0.470864862203598	0.470864862203598	0.529135137796402	0.6416636109352112	0.307422399520874	3.5179450511932373	1	CH AA L AH	1	CH AA L AH	1	CH AA L AH	1	CH AA L AH	1	CH AA L AH	1	CH AA L AH	1	CH AA L AH	1	CH AA L AH	BOTH_CORRECT	BOTH_CORRECT
13051	chomp	10	13140	CH AA M P	4	7.6e-05	1	0.468974769115448	0.468974769115448	0.531025230884552	0.637869656085968	0.18917769193649292	11.004365921020508	1	CH AA M P	1	CH AA M P	1	CH AA M P	1	CH AA M P	1	CH AA M P	1	CH AA M P	1	CH AA M P	1	CH AA M P	BOTH_CORRECT	BOTH_CORRECT
13052	chomsky	10	13141	CH AA M S K IY	6	7.6e-05	1	0.5234269499778748	0.5234269499778748	0.47657305002212524	0.746888279914856	0.30117538571357727	1.1610301733016968	1	CH AA M S K IY	1	CH AA M S K IY	1	CH AA M S K IY	1	CH AA M S K IY	1	CH AA M S K IY	1	CH AA M S K IY	1	CH AA M S K IY	1	CH AA M S K IY	BOTH_CORRECT	BOTH_CORRECT
13053	chon	10	13142	CH AA N	3	7.6e-05	1	0.43886473774909973	0.43886473774909973	0.5611352622509003	0.5771146416664124	0.024577975273132324	31.929710388183594	1	CH AA N	1	CH AA N	1	CH AA N	1	CH AA N	1	CH AA N	1	CH AA N	1	CH AA N	1	CH AA N	BOTH_CORRECT	BOTH_CORRECT
13054	chongqing	10	13143	CH AO NG K IH NG	6	7.6e-05	1	0.5460288524627686	0.5460288524627686	0.45397114753723145	0.7923190593719482	0.11916589736938477	3.209235191345215	1	CH AO NG K IH NG	1	CH AO NG K IH NG	1	CH AO NG K IH NG	1	CH AO NG K IH NG	1	CH AO NG K IH NG	1	CH AO NG K IH NG	1	CH AO NG K IH NG	1	CH AO NG K IH NG	BOTH_CORRECT	BOTH_CORRECT
13055	chook	10	13144	CH UH K	3	7.6e-05	1	0.49682241678237915	0.49682241678237915	0.5031775832176208	0.6936447620391846	0.27976614236831665	3.191694736480713	1	CH UH K	1	CH UH K	1	CH UH K	1	CH UH K	1	CH UH K	1	CH UH K	1	CH UH K	1	CH UH K	BOTH_CORRECT	BOTH_CORRECT
13056	choosy	10	13145	CH UW Z IY	4	7.6e-05	1	0.5122682452201843	0.5122682452201843	0.4877317547798157	0.724541425704956	0.2023453712463379	1.8996670246124268	1	CH UW Z IY	1	CH UW Z IY	1	CH UW Z IY	1	CH UW Z IY	1	CH UW Z IY	1	CH UW Z IY	1	CH UW Z IY	1	CH UW Z IY	BOTH_CORRECT	BOTH_CORRECT
13057	chop	10	13146	CH AA P	3	7.6e-05	1	0.4999564290046692	0.4999564290046692	0.5000435709953308	0.6999128460884094	0.10279476642608643	10.975177764892578	1	CH AA P	1	CH AA P	1	CH AA P	1	CH AA P	1	CH AA P	1	CH AA P	1	CH AA P	1	CH AA P	BOTH_CORRECT	BOTH_CORRECT
13058	chopin	10	13147	SH OW P AE N	5	7.6e-05	1	0.5225436687469482	0.5225436687469482	0.47745633125305176	0.7451179623603821	0.1296694278717041	3.8905701637268066	1	SH OW P AE N	1	SH OW P AE N	1	SH OW P AE N	1	SH OW P AE N	1	SH OW P AE N	1	SH OW P AE N	1	SH OW P AE N	1	SH OW P AE N	BOTH_CORRECT	BOTH_CORRECT
13059	chopped	10	13148	CH AA P T	4	7.6e-05	1	0.5235331058502197	0.5235331058502197	0.4764668941497803	0.7471010684967041	0.05030977725982666	7.777254104614258	1	CH AA P T	1	CH AA P T	1	CH AA P T	1	CH AA P T	1	CH AA P T	1	CH AA P T	1	CH AA P T	1	CH AA P T	BOTH_CORRECT	BOTH_CORRECT
13060	chopper	10	13149	CH AA P ER	4	7.6e-05	1	0.5238205790519714	0.5238205790519714	0.47617942094802856	0.7476772665977478	0.26708272099494934	1.2893946170806885	1	CH AA P ER	1	CH AA P ER	1	CH AA P ER	1	CH AA P ER	1	CH AA P ER	1	CH AA P ER	1	CH AA P ER	1	CH AA P ER	BOTH_CORRECT	BOTH_CORRECT
13061	chopping	10	13150	CH AA P IH NG	5	7.6e-05	1	0.5136281251907349	0.5136281251907349	0.48637187480926514	0.7272629141807556	0.25959375500679016	1.7670173645019531	1	CH AA P IH NG	1	CH AA P IH NG	1	CH AA P IH NG	1	CH AA P IH NG	1	CH AA P IH NG	1	CH AA P IH NG	1	CH AA P IH NG	1	CH AA P IH NG	BOTH_CORRECT	BOTH_CORRECT
13062	choppy	10	13151	CH AA P IY	4	7.6e-05	1	0.539168119430542	0.539168119430542	0.460831880569458	0.7784970998764038	0.40260300040245056	1.031655192375183	1	CH AA P IY	1	CH AA P IY	1	CH AA P IY	1	CH AA P IY	1	CH AA P IY	1	CH AA P IY	1	CH AA P IY	1	CH AA P IY	BOTH_CORRECT	BOTH_CORRECT
13063	chopra	10	13152	CH AA P R AH	5	7.6e-05	1	0.48374006152153015	0.48374006152153015	0.5162599384784698	0.6674686074256897	0.2616376280784607	2.186655044555664	1	CH AA P R AH	1	CH AA P R AH	1	CH AA P R AH	1	CH AA P R AH	1	CH AA P R AH	1	CH AA P R AH	1	CH AA P R AH	1	CH AA P R AH	BOTH_CORRECT	BOTH_CORRECT
13064	chopstick	10	13153	CH AA P S T IH K	7	7.6e-05	1	0.49538207054138184	0.49538207054138184	0.5046179294586182	0.6907638311386108	0.29856905341148376	3.4321205615997314	1	CH AA P S T IH K	1	CH AA P S T IH K	1	CH AA P S T IH K	1	CH AA P S T IH K	1	CH AA P S T IH K	1	CH AA P S T IH K	1	CH AA P S T IH K	1	CH AA P S T IH K	BOTH_CORRECT	BOTH_CORRECT
13065	choral	10	13154	K AO R AH L	5	7.6e-05	1	0.5199735760688782	0.5199735760688782	0.4800264239311218	0.7399684190750122	0.22509723901748657	1.7353143692016602	1	K AO R AH L	1	K AO R AH L	1	K AO R AH L	1	K AO R AH L	1	K AO R AH L	1	K AO R AH L	1	K AO R AH L	1	K AO R AH L	BOTH_CORRECT	BOTH_CORRECT
13066	chorale	10	13155	K ER AE L	4	7.6e-05	1	0.5161076188087463	0.5161076188087463	0.48389238119125366	0.7322264313697815	0.29858916997909546	1.295756220817566	1	K ER AE L	1	K ER AE L	1	K ER AE L	1	K ER AE L	1	K ER AE L	1	K ER AE L	1	K ER AE L	1	K ER AE L	BOTH_CORRECT	BOTH_CORRECT
13067	chord	10	13156	K AO R D	4	7.6e-05	1	0.5184780359268188	0.5184780359268188	0.48152196407318115	0.736972987651825	0.2710510194301605	1.8854892253875732	1	K AO R D	1	K AO R D	1	K AO R D	1	K AO R D	1	K AO R D	1	K AO R D	1	K AO R D	1	K AO R D	BOTH_CORRECT	BOTH_CORRECT
13068	chore	10	13157	CH AO R	3	7.6e-05	1	0.4725182056427002	0.4725182056427002	0.5274817943572998	0.6449809670448303	0.2226681411266327	6.594204902648926	1	CH AO R	1	CH AO R	1	CH AO R	1	CH AO R	1	CH AO R	1	CH AO R	1	CH AO R	1	CH AO R	BOTH_CORRECT	BOTH_CORRECT
13069	choreograph	10	13158	K AO R IY AH G R AE F	9	7.6e-05	1	0.5292374491691589	0.5292374491691589	0.47076255083084106	0.7585415840148926	0.34546127915382385	1.333785891532898	1	K AO R IY AH G R AE F	1	K AO R IY AH G R AE F	1	K AO R IY AH G R AE F	1	K AO R IY AH G R AE F	1	K AO R IY AH G R AE F	1	K AO R IY AH G R AE F	1	K AO R IY AH G R AE F	1	K AO R IY AH G R AE F	BOTH_CORRECT	BOTH_CORRECT
13070	chortle	10	13160	CH AO R T AH L	6	7.6e-05	1	0.49991685152053833	0.49991685152053833	0.5000831484794617	0.6998336911201477	0.3122975528240204	2.157193183898926	1	CH AO R T AH L	1	CH AO R T AH L	1	CH AO R T AH L	1	CH AO R T AH L	1	CH AO R T AH L	1	CH AO R T AH L	1	CH AO R T AH L	1	CH AO R T AH L	BOTH_CORRECT	BOTH_CORRECT
13071	chou	10	13161	CH UW	2	7.6e-05	1	0.4808764159679413	0.4808764159679413	0.5191235840320587	0.6617341637611389	0.25977054238319397	2.4636104106903076	1	CH UW	1	CH UW	1	CH UW	1	CH UW	1	CH UW	1	CH UW	1	CH UW	1	CH UW	BOTH_CORRECT	BOTH_CORRECT
13072	chow	10	13162	CH AW	2	7.6e-05	1	0.4842107892036438	0.4842107892036438	0.5157892107963562	0.6684110760688782	0.2860713601112366	2.4966046810150146	1	CH AW	1	CH AW	1	CH AW	1	CH AW	1	CH AW	1	CH AW	1	CH AW	1	CH AW	BOTH_CORRECT	BOTH_CORRECT
13073	chowder	10	13163	CH AW D ER	4	7.6e-05	1	0.4804776906967163	0.4804776906967163	0.5195223093032837	0.6609355211257935	0.15130573511123657	4.032426357269287	1	CH AW D ER	1	CH AW D ER	1	CH AW D ER	1	CH AW D ER	1	CH AW D ER	1	CH AW D ER	1	CH AW D ER	1	CH AW D ER	BOTH_CORRECT	BOTH_CORRECT
13074	chretien	10	13164	K R IH T Y EH N	7	7.6e-05	1	0.5305321216583252	0.5305321216583252	0.4694678783416748	0.7611402273178101	0.2307988405227661	1.2142175436019897	1	K R IH T Y EH N	1	K R IH T Y EH N	1	K R IH T Y EH N	1	K R IH T Y EH N	1	K R IH T Y EH N	1	K R IH T Y EH N	1	K R IH T Y EH N	1	K R IH T Y EH N	BOTH_CORRECT	BOTH_CORRECT
13075	christa	10	13165	K R IH S T AH	6	7.6e-05	1	0.4852363169193268	0.4852363169193268	0.5147636830806732	0.670464038848877	0.2902977466583252	3.182762622833252	1	K R IH S T AH	1	K R IH S T AH	1	K R IH S T AH	1	K R IH S T AH	1	K R IH S T AH	1	K R IH S T AH	1	K R IH S T AH	1	K R IH S T AH	BOTH_CORRECT	BOTH_CORRECT
13076	christchurch	10	13166	K R AY S T CH ER CH	8	7.6e-05	1	0.524910569190979	0.524910569190979	0.475089430809021	0.7498623728752136	0.19505631923675537	1.908249855041504	1	K R AY S T CH ER CH	1	K R AY S T CH ER CH	1	K R AY S T CH ER CH	1	K R AY S T CH ER CH	1	K R AY S T CH ER CH	1	K R AY S T CH ER CH	1	K R AY S T CH ER CH	1	K R AY S T CH ER CH	BOTH_CORRECT	BOTH_CORRECT
13077	christen	10	13167	K R IH S AH N	6	7.6e-05	1	0.49030736088752747	0.49030736088752747	0.5096926391124725	0.680612325668335	0.2871204614639282	2.8358330726623535	1	K R IH S AH N	1	K R IH S AH N	1	K R IH S AH N	1	K R IH S AH N	1	K R IH S AH N	1	K R IH S AH N	1	K R IH S AH N	1	K R IH S AH N	BOTH_CORRECT	BOTH_CORRECT
