item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
13948	costly	10	14063	K AA S T L IY	6	7.1e-05	1	0.5345235466957092	0.5345235466957092	0.46547645330429077	0.7691571116447449	0.1374707818031311	1.9387315511703491	1	K AA S T L IY	1	K AA S T L IY	1	K AA S T L IY	1	K AA S T L IY	1	K AA S T L IY	1	K AA S T L IY	1	K AA S T L IY	1	K AA S T L IY	BOTH_CORRECT	BOTH_CORRECT
13949	costner	10	14064	K AA S T N ER	6	7.1e-05	1	0.5288386344909668	0.5288386344909668	0.4711613655090332	0.7577413320541382	0.3363996148109436	1.2189871072769165	1	K AA S T N ER	1	K AA S T N ER	1	K AA S T N ER	1	K AA S T N ER	1	K AA S T N ER	1	K AA S T N ER	1	K AA S T N ER	1	K AA S T N ER	BOTH_CORRECT	BOTH_CORRECT
13950	costumer	10	14065	K AA S T UW M ER	7	7.1e-05	1	0.4957529604434967	0.4957529604434967	0.5042470395565033	0.6915056109428406	0.27207306027412415	2.2637763023376465	1	K AA S T UW M ER	1	K AA S T UW M ER	1	K AA S T UW M ER	1	K AA S T UW M ER	1	K AA S T UW M ER	1	K AA S T UW M ER	1	K AA S T UW M ER	1	K AA S T UW M ER	BOTH_CORRECT	BOTH_CORRECT
13951	cot	10	14066	K AA T	3	7.1e-05	1	0.5186820030212402	0.5186820030212402	0.48131799697875977	0.7373814582824707	0.1649918556213379	3.0729072093963623	1	K AA T	1	K AA T	1	K AA T	1	K AA T	1	K AA T	1	K AA T	1	K AA T	1	K AA T	BOTH_CORRECT	BOTH_CORRECT
13952	cote	10	14067	K OW T	3	7.1e-05	1	0.531004786491394	0.531004786491394	0.46899521350860596	0.7620893120765686	0.14222073554992676	4.5603837966918945	1	K OW T	1	K OW T	1	K OW T	1	K OW T	1	K OW T	1	K OW T	1	K OW T	1	K OW T	BOTH_CORRECT	BOTH_CORRECT
13953	coterie	10	14068	K OW T ER IY	5	7.1e-05	1	0.5224028825759888	0.5224028825759888	0.47759711742401123	0.7448357939720154	0.32406920194625854	1.2968207597732544	1	K OW T ER IY	1	K OW T ER IY	1	K OW T ER IY	1	K OW T ER IY	1	K OW T ER IY	1	K OW T ER IY	1	K OW T ER IY	1	K OW T ER IY	BOTH_CORRECT	BOTH_CORRECT
13954	cotta	10	14069	K AA T AH	4	7.1e-05	1	0.49226540327072144	0.49226540327072144	0.5077345967292786	0.6845294833183289	0.22292372584342957	3.065074920654297	1	K AA T AH	1	K AA T AH	1	K AA T AH	1	K AA T AH	1	K AA T AH	1	K AA T AH	1	K AA T AH	1	K AA T AH	BOTH_CORRECT	BOTH_CORRECT
13955	cotter	10	14070	K AA T ER	4	7.1e-05	1	0.4656713306903839	0.4656713306903839	0.5343286693096161	0.6312344670295715	0.2711773216724396	4.601663589477539	1	K AA T ER	1	K AA T ER	1	K AA T ER	1	K AA T ER	1	K AA T ER	1	K AA T ER	1	K AA T ER	1	K AA T ER	BOTH_CORRECT	BOTH_CORRECT
13956	cottier	10	14071	K AA T IY ER	5	7.1e-05	1	0.5092436075210571	0.5092436075210571	0.49075639247894287	0.7184893488883972	0.39985889196395874	1.4011694192886353	1	K AA T IY ER	1	K AA T IY ER	1	K AA T IY ER	1	K AA T IY ER	1	K AA T IY ER	1	K AA T IY ER	1	K AA T IY ER	1	K AA T IY ER	BOTH_CORRECT	BOTH_CORRECT
13957	cottonmouth	10	14072	K AA T AH N M AW TH	8	7.1e-05	1	0.5114427804946899	0.5114427804946899	0.48855721950531006	0.7228895425796509	0.39645451307296753	1.4529621601104736	1	K AA T AH N M AW TH	1	K AA T AH N M AW TH	1	K AA T AH N M AW TH	1	K AA T AH N M AW TH	1	K AA T AH N M AW TH	1	K AA T AH N M AW TH	1	K AA T AH N M AW TH	1	K AA T AH N M AW TH	BOTH_CORRECT	BOTH_CORRECT
13958	cottonseed	10	14073	K AA T AH N S IY D	8	7.1e-05	1	0.5123733282089233	0.5123733282089233	0.48762667179107666	0.7247517108917236	0.22495603561401367	1.596936583518982	1	K AA T AH N S IY D	1	K AA T AH N S IY D	1	K AA T AH N S IY D	1	K AA T AH N S IY D	1	K AA T AH N S IY D	1	K AA T AH N S IY D	1	K AA T AH N S IY D	1	K AA T AH N S IY D	BOTH_CORRECT	BOTH_CORRECT
13959	cottonwood	10	14074	K AA T AH N W UH D	8	7.1e-05	1	0.5530758500099182	0.5530758500099182	0.4469241499900818	0.8065531849861145	0.32308316230773926	1.0993667840957642	1	K AA T AH N W UH D	1	K AA T AH N W UH D	1	K AA T AH N W UH D	1	K AA T AH N W UH D	1	K AA T AH N W UH D	1	K AA T AH N W UH D	1	K AA T AH N W UH D	1	K AA T AH N W UH D	BOTH_CORRECT	BOTH_CORRECT
13960	cotyledon	10	14075	K AO T AH L IY D AH N	9	7.1e-05	1	0.521500825881958	0.521500825881958	0.478499174118042	0.7430282235145569	0.3474390208721161	1.5085062980651855	1	K AO T AH L IY D AH N	1	K AO T AH L IY D AH N	1	K AO T AH L IY D AH N	1	K AO T AH L IY D AH N	1	K AO T AH L IY D AH N	1	K AO T AH L IY D AH N	1	K AO T AH L IY D AH N	1	K AO T AH L IY D AH N	BOTH_CORRECT	BOTH_CORRECT
13961	couch	10	14076	K AW CH	3	7.1e-05	1	0.5203020572662354	0.5203020572662354	0.47969794273376465	0.7406263947486877	0.22647565603256226	1.7605628967285156	1	K AW CH	1	K AW CH	1	K AW CH	1	K AW CH	1	K AW CH	1	K AW CH	1	K AW CH	1	K AW CH	BOTH_CORRECT	BOTH_CORRECT
13962	couchette	10	14077	K UW SH EH T	5	7.1e-05	1	0.5240728259086609	0.5240728259086609	0.4759271740913391	0.7481828927993774	0.35026898980140686	1.5695676803588867	1	K UW SH EH T	1	K UW SH EH T	1	K UW SH EH T	1	K UW SH EH T	1	K UW SH EH T	1	K UW SH EH T	1	K UW SH EH T	1	K UW SH EH T	BOTH_CORRECT	BOTH_CORRECT
13963	cougar	10	14078	K UW G ER	4	7.1e-05	1	0.5353975892066956	0.5353975892066956	0.46460241079330444	0.7709137797355652	0.2852989733219147	1.2743632793426514	1	K UW G ER	1	K UW G ER	1	K UW G ER	1	K UW G ER	1	K UW G ER	1	K UW G ER	1	K UW G ER	1	K UW G ER	BOTH_CORRECT	BOTH_CORRECT
13964	cough	10	14079	K AA F	3	7.1e-05	1	0.47269925475120544	0.47269925475120544	0.5273007452487946	0.645344078540802	0.1635633409023285	4.599033355712891	1	K AA F	1	K AA F	1	K AA F	1	K AA F	1	K AA F	1	K AA F	1	K AA F	1	K AA F	BOTH_CORRECT	BOTH_CORRECT
13965	coughs	10	14080	K AO F S	4	7.1e-05	1	0.4641323387622833	0.4641323387622833	0.5358676612377167	0.6281412243843079	0.16254347562789917	5.639909267425537	1	K AO F S	1	K AO F S	1	K AO F S	1	K AO F S	1	K AO F S	1	K AO F S	1	K AO F S	1	K AO F S	BOTH_CORRECT	BOTH_CORRECT
13966	coulee	10	14081	K UW L IY	4	7.1e-05	1	0.4934115409851074	0.4934115409851074	0.5065884590148926	0.686822235584259	0.296921044588089	2.3614354133605957	1	K UW L IY	1	K UW L IY	1	K UW L IY	1	K UW L IY	1	K UW L IY	1	K UW L IY	1	K UW L IY	1	K UW L IY	BOTH_CORRECT	BOTH_CORRECT
13967	coulter	10	14082	K OW L T ER	5	7.1e-05	1	0.5265116691589355	0.5265116691589355	0.47348833084106445	0.7530730366706848	0.338181734085083	1.1340370178222656	1	K OW L T ER	1	K OW L T ER	1	K OW L T ER	1	K OW L T ER	1	K OW L T ER	1	K OW L T ER	1	K OW L T ER	1	K OW L T ER	BOTH_CORRECT	BOTH_CORRECT
13968	councilman	10	14083	K AW N S AH L M AH N	9	7.1e-05	1	0.5339272618293762	0.5339272618293762	0.4660727381706238	0.76795893907547	0.1997814178466797	1.2845749855041504	1	K AW N S AH L M AH N	1	K AW N S AH L M AH N	1	K AW N S AH L M AH N	1	K AW N S AH L M AH N	1	K AW N S AH L M AH N	1	K AW N S AH L M AH N	1	K AW N S AH L M AH N	1	K AW N S AH L M AH N	BOTH_CORRECT	BOTH_CORRECT
13969	councilmen	10	14084	K AW N S AH L M EH N	9	7.1e-05	1	0.5313197374343872	0.5313197374343872	0.4686802625656128	0.762721598148346	0.23727113008499146	1.1781868934631348	1	K AW N S AH L M EH N	1	K AW N S AH L M EH N	1	K AW N S AH L M EH N	1	K AW N S AH L M EH N	1	K AW N S AH L M EH N	1	K AW N S AH L M EH N	1	K AW N S AH L M EH N	1	K AW N S AH L M EH N	BOTH_CORRECT	BOTH_CORRECT
13970	councilor	10	14085	K AW N S AH L ER	7	7.1e-05	1	0.5013177394866943	0.5013177394866943	0.49868226051330566	0.7026354670524597	0.20580941438674927	1.8881241083145142	1	K AW N S AH L ER	1	K AW N S AH L ER	1	K AW N S AH L ER	1	K AW N S AH L ER	1	K AW N S AH L ER	1	K AW N S AH L ER	1	K AW N S AH L ER	1	K AW N S AH L ER	BOTH_CORRECT	BOTH_CORRECT
13971	counselor	10	14086	K AW N S AH L ER	7	7.1e-05	1	0.5013177394866943	0.5013177394866943	0.49868226051330566	0.7026354670524597	0.20580941438674927	1.8881241083145142	1	K AW N S AH L ER	1	K AW N S AH L ER	1	K AW N S AH L ER	1	K AW N S AH L ER	1	K AW N S AH L ER	1	K AW N S AH L ER	1	K AW N S AH L ER	1	K AW N S AH L ER	BOTH_CORRECT	BOTH_CORRECT
13972	countable	10	14087	K AW N T AH B AH L	8	7.1e-05	1	0.5104502439498901	0.5104502439498901	0.48954975605010986	0.7209035754203796	0.1921408772468567	1.9040948152542114	1	K AW N T AH B AH L	1	K AW N T AH B AH L	1	K AW N T AH B AH L	1	K AW N T AH B AH L	1	K AW N T AH B AH L	1	K AW N T AH B AH L	1	K AW N T AH B AH L	1	K AW N T AH B AH L	BOTH_CORRECT	BOTH_CORRECT
13973	countdown	10	14088	K AW N T D AW N	7	7.1e-05	1	0.5358490347862244	0.5358490347862244	0.46415096521377563	0.7718212604522705	0.4034828841686249	1.064600944519043	1	K AW N T D AW N	1	K AW N T D AW N	1	K AW N T D AW N	1	K AW N T D AW N	1	K AW N T D AW N	1	K AW N T D AW N	1	K AW N T D AW N	1	K AW N T D AW N	BOTH_CORRECT	BOTH_CORRECT
13974	countenance	10	14089	K AW N T AH N AH N S	9	7.1e-05	1	0.5285006761550903	0.5285006761550903	0.47149932384490967	0.7570632100105286	0.3421020209789276	1.630629539489746	1	K AW N T AH N AH N S	1	K AW N T AH N AH N S	1	K AW N T AH N AH N S	1	K AW N T AH N AH N S	1	K AW N T AH N AH N S	1	K AW N T AH N AH N S	1	K AW N T AH N AH N S	1	K AW N T AH N AH N S	BOTH_CORRECT	BOTH_CORRECT
13975	counteract	10	14090	K AW N T ER AE K T	8	7.1e-05	1	0.5465032458305359	0.5465032458305359	0.4534967541694641	0.7932760715484619	0.1733725666999817	1.8160114288330078	1	K AW N T ER AE K T	1	K AW N T ER AE K T	1	K AW N T ER AE K T	1	K AW N T ER AE K T	1	K AW N T ER AE K T	1	K AW N T ER AE K T	1	K AW N T ER AE K T	1	K AW N T ER AE K T	BOTH_CORRECT	BOTH_CORRECT
13976	counterattack	10	14091	K AW N T ER AH T AE K	9	7.1e-05	1	0.5403594374656677	0.5403594374656677	0.4596405625343323	0.7808948159217834	0.2686523199081421	1.1728936433792114	1	K AW N T ER AH T AE K	1	K AW N T ER AH T AE K	1	K AW N T ER AH T AE K	1	K AW N T ER AH T AE K	1	K AW N T ER AH T AE K	1	K AW N T ER AH T AE K	1	K AW N T ER AH T AE K	1	K AW N T ER AH T AE K	BOTH_CORRECT	BOTH_CORRECT
13977	countercharge	10	14092	K AW N T ER CH AA R JH	9	7.1e-05	1	0.5125609636306763	0.5125609636306763	0.48743903636932373	0.7251272201538086	0.40803587436676025	1.3815703392028809	1	K AW N T ER CH AA R JH	1	K AW N T ER CH AA R JH	0	K AW CH T ER M	1	K AW N T ER CH AA R JH	1	K AW N T ER CH AA R JH	1	K AW N T ER CH AA R JH	0	K AW CH T ER M	1	K AW N T ER CH AA R JH	WM_ONLY_CORRECT	WM_ONLY_CORRECT
13978	counterclaim	10	14093	K AW N T ER K L EY M	9	7.1e-05	1	0.5078323483467102	0.5078323483467102	0.4921676516532898	0.7156659960746765	0.22739839553833008	1.5104570388793945	1	K AW N T ER K L EY M	1	K AW N T ER K L EY M	1	K AW N T ER K L EY M	1	K AW N T ER K L EY M	1	K AW N T ER K L EY M	1	K AW N T ER K L EY M	1	K AW N T ER K L EY M	1	K AW N T ER K L EY M	BOTH_CORRECT	BOTH_CORRECT
13979	countered	10	14094	K AW N T ER D	6	7.1e-05	1	0.5143758058547974	0.5143758058547974	0.48562419414520264	0.7287595272064209	0.16587650775909424	2.219649076461792	1	K AW N T ER D	1	K AW N T ER D	1	K AW N T ER D	1	K AW N T ER D	1	K AW N T ER D	1	K AW N T ER D	1	K AW N T ER D	1	K AW N T ER D	BOTH_CORRECT	BOTH_CORRECT
13980	counterfeit	10	14095	K AW N T ER F IH T	8	7.1e-05	1	0.5199357867240906	0.5199357867240906	0.4800642132759094	0.7398927807807922	0.18342489004135132	2.0237741470336914	1	K AW N T ER F IH T	1	K AW N T ER F IH T	1	K AW N T ER F IH T	1	K AW N T ER F IH T	1	K AW N T ER F IH T	1	K AW N T ER F IH T	1	K AW N T ER F IH T	1	K AW N T ER F IH T	BOTH_CORRECT	BOTH_CORRECT
13981	counterfeiter	10	14096	K AW N T ER F IH T ER	9	7.1e-05	1	0.524391233921051	0.524391233921051	0.475608766078949	0.7488212585449219	0.2651023864746094	1.7605913877487183	1	K AW N T ER F IH T ER	1	K AW N T ER F IH T ER	1	K AW N T ER F IH T ER	1	K AW N T ER F IH T ER	1	K AW N T ER F IH T ER	1	K AW N T ER F IH T ER	1	K AW N T ER F IH T ER	1	K AW N T ER F IH T ER	BOTH_CORRECT	BOTH_CORRECT
13982	counterforce	10	14097	K AW N T ER F AO R S	9	7.1e-05	1	0.49828439950942993	0.49828439950942993	0.5017156004905701	0.6965687870979309	0.38679468631744385	1.697307825088501	1	K AW N T ER F AO R S	1	K AW N T ER F AO R S	1	K AW N T ER F AO R S	1	K AW N T ER F AO R S	1	K AW N T ER F AO R S	1	K AW N T ER F AO R S	1	K AW N T ER F AO R S	1	K AW N T ER F AO R S	BOTH_CORRECT	BOTH_CORRECT
13983	countering	10	14098	K AW N T ER IH NG	7	7.1e-05	1	0.5286061763763428	0.5286061763763428	0.4713938236236572	0.7572749257087708	0.24110108613967896	1.5487899780273438	1	K AW N T ER IH NG	1	K AW N T ER IH NG	1	K AW N T ER IH NG	1	K AW N T ER IH NG	1	K AW N T ER IH NG	1	K AW N T ER IH NG	1	K AW N T ER IH NG	1	K AW N T ER IH NG	BOTH_CORRECT	BOTH_CORRECT
13984	counterman	10	14099	K AW N T ER M AE N	8	7.1e-05	1	0.48436540365219116	0.48436540365219116	0.5156345963478088	0.6687206029891968	0.30211174488067627	2.969919443130493	1	K AW N T ER M AE N	1	K AW N T ER M AE N	1	K AW N T ER M AE N	1	K AW N T ER M AE N	1	K AW N T ER M AE N	1	K AW N T ER M AE N	1	K AW N T ER M AE N	1	K AW N T ER M AE N	BOTH_CORRECT	BOTH_CORRECT
13985	countermeasure	10	14100	K AW N T ER M EH ZH ER	9	7.1e-05	1	0.5302220582962036	0.5302220582962036	0.4697779417037964	0.7605178356170654	0.39350569248199463	1.1903899908065796	1	K AW N T ER M EH ZH ER	1	K AW N T ER M EH ZH ER	1	K AW N T ER M EH ZH ER	1	K AW N T ER M EH ZH ER	1	K AW N T ER M EH ZH ER	1	K AW N T ER M EH ZH ER	1	K AW N T ER M EH ZH ER	1	K AW N T ER M EH ZH ER	BOTH_CORRECT	BOTH_CORRECT
13986	countermove	10	14101	K AW N T ER M UW V	8	7.1e-05	1	0.4929966330528259	0.4929966330528259	0.5070033669471741	0.6859923005104065	0.3145492672920227	2.4472146034240723	1	K AW N T ER M UW V	1	K AW N T ER M UW V	1	K AW N T ER M UW V	1	K AW N T ER M UW V	1	K AW N T ER M UW V	1	K AW N T ER M UW V	1	K AW N T ER M UW V	1	K AW N T ER M UW V	BOTH_CORRECT	BOTH_CORRECT
13987	counteroffer	10	14102	K AW N T ER AO F ER	8	7.1e-05	1	0.5135242342948914	0.5135242342948914	0.48647576570510864	0.727055013179779	0.36890318989753723	1.362807273864746	1	K AW N T ER AO F ER	1	K AW N T ER AO F ER	1	K AW N T ER AO F ER	1	K AW N T ER AO F ER	1	K AW N T ER AO F ER	1	K AW N T ER AO F ER	1	K AW N T ER AO F ER	1	K AW N T ER AO F ER	BOTH_CORRECT	BOTH_CORRECT
13988	counterpart	10	14103	K AW N T ER P AA R T	9	7.1e-05	1	0.49659159779548645	0.49659159779548645	0.5034084022045135	0.6931830644607544	0.181657075881958	3.1189892292022705	1	K AW N T ER P AA R T	1	K AW N T ER P AA R T	1	K AW N T ER P AA R T	1	K AW N T ER P AA R T	1	K AW N T ER P AA R T	1	K AW N T ER P AA R T	1	K AW N T ER P AA R T	1	K AW N T ER P AA R T	BOTH_CORRECT	BOTH_CORRECT
13989	counterpoint	10	14104	K AW N T ER P OY N T	9	7.1e-05	1	0.5239318013191223	0.5239318013191223	0.4760681986808777	0.7479002475738525	0.2888101041316986	1.4419927597045898	1	K AW N T ER P OY N T	1	K AW N T ER P OY N T	1	K AW N T ER P OY N T	1	K AW N T ER P OY N T	1	K AW N T ER P OY N T	1	K AW N T ER P OY N T	1	K AW N T ER P OY N T	1	K AW N T ER P OY N T	BOTH_CORRECT	BOTH_CORRECT
13990	counterpunch	10	14105	K AW N T ER P AH N CH	9	7.1e-05	1	0.5069297552108765	0.5069297552108765	0.49307024478912354	0.7138604521751404	0.34354928135871887	1.7932817935943604	1	K AW N T ER P AH N CH	1	K AW N T ER P AH N CH	1	K AW N T ER P AH N CH	1	K AW N T ER P AH N CH	1	K AW N T ER P AH N CH	1	K AW N T ER P AH N CH	1	K AW N T ER P AH N CH	1	K AW N T ER P AH N CH	BOTH_CORRECT	BOTH_CORRECT
13991	countertenor	10	14106	K AW N T ER T EH N ER	9	7.1e-05	1	0.49533650279045105	0.49533650279045105	0.504663497209549	0.690672755241394	0.23192891478538513	2.2002692222595215	1	K AW N T ER T EH N ER	1	K AW N T ER T EH N ER	1	K AW N T ER T EH N ER	1	K AW N T ER T EH N ER	1	K AW N T ER T EH N ER	1	K AW N T ER T EH N ER	1	K AW N T ER T EH N ER	1	K AW N T ER T EH N ER	BOTH_CORRECT	BOTH_CORRECT
13992	counterweight	10	14108	K AW N T ER W EY T	8	7.1e-05	1	0.5216608643531799	0.5216608643531799	0.47833913564682007	0.7433488965034485	0.23425137996673584	1.3150537014007568	1	K AW N T ER W EY T	1	K AW N T ER W EY T	1	K AW N T ER W EY T	1	K AW N T ER W EY T	1	K AW N T ER W EY T	1	K AW N T ER W EY T	1	K AW N T ER W EY T	1	K AW N T ER W EY T	BOTH_CORRECT	BOTH_CORRECT
13993	countess	10	14109	K AW N T AH S	6	7.1e-05	1	0.5326529145240784	0.5326529145240784	0.46734708547592163	0.7653988599777222	0.2260293960571289	1.621514081954956	1	K AW N T AH S	1	K AW N T AH S	1	K AW N T AH S	1	K AW N T AH S	1	K AW N T AH S	1	K AW N T AH S	1	K AW N T AH S	1	K AW N T AH S	BOTH_CORRECT	BOTH_CORRECT
13994	countless	10	14110	K AW N T L AH S	7	7.1e-05	1	0.5475689768791199	0.5475689768791199	0.4524310231208801	0.7954264879226685	0.2238631248474121	1.4581642150878906	1	K AW N T L AH S	1	K AW N T L AH S	1	K AW N T L AH S	1	K AW N T L AH S	1	K AW N T L AH S	1	K AW N T L AH S	1	K AW N T L AH S	1	K AW N T L AH S	BOTH_CORRECT	BOTH_CORRECT
13995	countryman	10	14111	K AH N T R IY M AH N	9	7.1e-05	1	0.48427489399909973	0.48427489399909973	0.5157251060009003	0.6685394644737244	0.14290231466293335	4.4462175369262695	1	K AH N T R IY M AH N	1	K AH N T R IY M AH N	1	K AH N T R IY M AH N	1	K AH N T R IY M AH N	1	K AH N T R IY M AH N	1	K AH N T R IY M AH N	1	K AH N T R IY M AH N	1	K AH N T R IY M AH N	BOTH_CORRECT	BOTH_CORRECT
13996	countrymen	10	14112	K AH N T R IY M IH N	9	7.1e-05	1	0.5126968026161194	0.5126968026161194	0.4873031973838806	0.7253991365432739	0.31784024834632874	1.5628950595855713	1	K AH N T R IY M IH N	1	K AH N T R IY M IH N	1	K AH N T R IY M IH N	1	K AH N T R IY M IH N	1	K AH N T R IY M IH N	1	K AH N T R IY M IH N	1	K AH N T R IY M IH N	1	K AH N T R IY M IH N	BOTH_CORRECT	BOTH_CORRECT
13997	countryside	10	14113	K AH N T R IY S AY D	9	7.1e-05	1	0.5602869391441345	0.5602869391441345	0.4397130608558655	0.8211633563041687	0.27898597717285156	1.203961730003357	1	K AH N T R IY S AY D	1	K AH N T R IY S AY D	1	K AH N T R IY S AY D	1	K AH N T R IY S AY D	1	K AH N T R IY S AY D	1	K AH N T R IY S AY D	1	K AH N T R IY S AY D	1	K AH N T R IY S AY D	BOTH_CORRECT	BOTH_CORRECT
13998	countrywide	10	14114	K AH N T R IY W AY D	9	7.1e-05	1	0.5272092223167419	0.5272092223167419	0.47279077768325806	0.7544721961021423	0.24306416511535645	1.1333047151565552	1	K AH N T R IY W AY D	1	K AH N T R IY W AY D	1	K AH N T R IY W AY D	1	K AH N T R IY W AY D	1	K AH N T R IY W AY D	1	K AH N T R IY W AY D	1	K AH N T R IY W AY D	1	K AH N T R IY W AY D	BOTH_CORRECT	BOTH_CORRECT
13999	coup	10	14115	K UW	2	7.1e-05	1	0.41993457078933716	0.41993457078933716	0.5800654292106628	0.5384789705276489	0.18402263522148132	15.555521011352539	1	K UW	1	K UW	1	K UW	1	K UW	1	K UW	1	K UW	1	K UW	1	K UW	BOTH_CORRECT	BOTH_CORRECT
14000	coupe	10	14116	K UW P	3	7.1e-05	1	0.4747033417224884	0.4747033417224884	0.5252966582775116	0.6493633985519409	0.21208679676055908	2.879967212677002	1	K UW P	1	K UW P	1	K UW P	1	K UW P	1	K UW P	1	K UW P	1	K UW P	1	K UW P	BOTH_CORRECT	BOTH_CORRECT
14001	coupler	10	14117	K AH P L ER	5	7.1e-05	1	0.4953455626964569	0.4953455626964569	0.5046544373035431	0.6906909346580505	0.20026344060897827	3.972024917602539	1	K AH P L ER	1	K AH P L ER	1	K AH P L ER	1	K AH P L ER	1	K AH P L ER	1	K AH P L ER	1	K AH P L ER	1	K AH P L ER	BOTH_CORRECT	BOTH_CORRECT
14002	coupling	10	14118	K AH P L IH NG	6	7.1e-05	1	0.5228109359741211	0.5228109359741211	0.4771890640258789	0.7456535696983337	0.2421797513961792	2.007951259613037	1	K AH P L IH NG	1	K AH P L IH NG	1	K AH P L IH NG	1	K AH P L IH NG	1	K AH P L IH NG	1	K AH P L IH NG	1	K AH P L IH NG	1	K AH P L IH NG	BOTH_CORRECT	BOTH_CORRECT
14003	courageous	10	14119	K ER EY JH AH S	6	7.1e-05	1	0.5531477332115173	0.5531477332115173	0.44685226678848267	0.8066985011100769	0.16879808902740479	1.5112419128417969	1	K ER EY JH AH S	1	K ER EY JH AH S	1	K ER EY JH AH S	1	K ER EY JH AH S	1	K ER EY JH AH S	1	K ER EY JH AH S	1	K ER EY JH AH S	1	K ER EY JH AH S	BOTH_CORRECT	BOTH_CORRECT
14004	courser	10	14120	K AO R S ER	5	7.1e-05	1	0.49904999136924744	0.49904999136924744	0.5009500086307526	0.6980999708175659	0.2968505918979645	3.1442649364471436	1	K AO R S ER	1	K AO R S ER	1	K AO R S ER	1	K AO R S ER	1	K AO R S ER	1	K AO R S ER	1	K AO R S ER	1	K AO R S ER	BOTH_CORRECT	BOTH_CORRECT
14005	coursing	10	14121	K AO R S IH NG	6	7.1e-05	1	0.5090047121047974	0.5090047121047974	0.49099528789520264	0.7180113196372986	0.323041707277298	1.5827175378799438	1	K AO R S IH NG	1	K AO R S IH NG	0	K AE L IH NG	1	K AO R S IH NG	1	K AO R S IH NG	1	K AO R S IH NG	0	K AE L IH NG	1	K AO R S IH NG	WM_ONLY_CORRECT	WM_ONLY_CORRECT
14006	courteous	10	14122	K ER T IY AH S	6	7.1e-05	1	0.5417093634605408	0.5417093634605408	0.45829063653945923	0.7836130261421204	0.15271347761154175	2.1061134338378906	1	K ER T IY AH S	1	K ER T IY AH S	0	K ER T IY N IH S	1	K ER T IY AH S	1	K ER T IY AH S	1	K ER T IY AH S	0	K ER T IY N IH S T	1	K ER T IY AH S	WM_ONLY_CORRECT	WM_ONLY_CORRECT
14007	courthouse	10	14123	K AO R T HH AW S	7	7.1e-05	1	0.5237938761711121	0.5237938761711121	0.47620612382888794	0.7476237416267395	0.18706852197647095	2.1726458072662354	1	K AO R T HH AW S	1	K AO R T HH AW S	1	K AO R T HH AW S	1	K AO R T HH AW S	1	K AO R T HH AW S	1	K AO R T HH AW S	1	K AO R T HH AW S	1	K AO R T HH AW S	BOTH_CORRECT	BOTH_CORRECT
14008	courtier	10	14124	K AO R T IY ER	6	7.1e-05	1	0.5160236954689026	0.5160236954689026	0.4839763045310974	0.7320583462715149	0.1506805419921875	2.2561326026916504	1	K AO R T IY ER	1	K AO R T IY ER	1	K AO R T IY ER	1	K AO R T IY ER	1	K AO R T IY ER	1	K AO R T IY ER	1	K AO R T IY ER	1	K AO R T IY ER	BOTH_CORRECT	BOTH_CORRECT
14009	courtly	10	14125	K AO R T L IY	6	7.1e-05	1	0.5113344192504883	0.5113344192504883	0.4886655807495117	0.722672700881958	0.18241041898727417	2.8098323345184326	1	K AO R T L IY	1	K AO R T L IY	1	K AO R T L IY	1	K AO R T L IY	1	K AO R T L IY	1	K AO R T L IY	1	K AO R T L IY	1	K AO R T L IY	BOTH_CORRECT	BOTH_CORRECT
14010	courtney	10	14126	K AO R T N IY	6	7.1e-05	1	0.47704145312309265	0.47704145312309265	0.5229585468769073	0.6540505886077881	0.2321942150592804	6.832754135131836	1	K AO R T N IY	1	K AO R T N IY	1	K AO R T N IY	1	K AO R T N IY	1	K AO R T N IY	1	K AO R T N IY	1	K AO R T N IY	1	K AO R T N IY	BOTH_CORRECT	BOTH_CORRECT
14011	courtroom	10	14127	K AO R T R UW M	7	7.1e-05	1	0.5228596925735474	0.5228596925735474	0.47714030742645264	0.7457512021064758	0.19544297456741333	1.8662666082382202	1	K AO R T R UW M	1	K AO R T R UW M	1	K AO R T R UW M	1	K AO R T R UW M	1	K AO R T R UW M	1	K AO R T R UW M	1	K AO R T R UW M	1	K AO R T R UW M	BOTH_CORRECT	BOTH_CORRECT
14012	courtship	10	14128	K AO R CH IH P	6	7.1e-05	1	0.5138118267059326	0.5138118267059326	0.4861881732940674	0.7276306748390198	0.19360774755477905	1.4974766969680786	1	K AO R CH IH P	1	K AO R CH IH P	0	K AO R CH AO R	1	K AO R CH IH P	1	K AO R CH IH P	1	K AO R CH IH P	0	K AO R CH AO R	1	K AO R CH IH P	WM_ONLY_CORRECT	WM_ONLY_CORRECT
