item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
19666	hooligan	10	19912	HH UW L IH G AH N	7	5e-05	1	0.5327607989311218	0.5327607989311218	0.4672392010688782	0.7656156420707703	0.348041296005249	1.106143593788147	1	HH UW L IH G AH N	1	HH UW L IH G AH N	1	HH UW L IH G AH N	1	HH UW L IH G AH N	1	HH UW L IH G AH N	1	HH UW L IH G AH N	1	HH UW L IH G AH N	1	HH UW L IH G AH N	BOTH_CORRECT	BOTH_CORRECT
19667	hoop	10	19913	HH UW P	3	5e-05	1	0.47493910789489746	0.47493910789489746	0.5250608921051025	0.6498361229896545	0.2741451561450958	2.66886043548584	1	HH UW P	1	HH UW P	1	HH UW P	1	HH UW P	1	HH UW P	1	HH UW P	1	HH UW P	1	HH UW P	BOTH_CORRECT	BOTH_CORRECT
19668	hooper	10	19914	HH UW P ER	4	5e-05	1	0.4884657561779022	0.4884657561779022	0.5115342438220978	0.676927387714386	0.220213383436203	3.3073482513427734	1	HH UW P ER	1	HH UW P ER	1	HH UW P ER	1	HH UW P ER	1	HH UW P ER	1	HH UW P ER	1	HH UW P ER	1	HH UW P ER	BOTH_CORRECT	BOTH_CORRECT
19669	hoopla	10	19915	HH UW P L AA	5	5e-05	1	0.5191314220428467	0.5191314220428467	0.4808685779571533	0.7382814884185791	0.14504069089889526	2.452204942703247	1	HH UW P L AA	1	HH UW P L AA	1	HH UW P L AA	1	HH UW P L AA	1	HH UW P L AA	1	HH UW P L AA	1	HH UW P L AA	1	HH UW P L AA	BOTH_CORRECT	BOTH_CORRECT
19670	hoopoe	10	19916	HH UW P UW	4	5e-05	1	0.5043489336967468	0.5043489336967468	0.4956510663032532	0.7086980938911438	0.3707195222377777	1.53139066696167	1	HH UW P UW	1	HH UW P UW	1	HH UW P UW	1	HH UW P UW	1	HH UW P UW	1	HH UW P UW	1	HH UW P UW	1	HH UW P UW	BOTH_CORRECT	BOTH_CORRECT
19671	hooray	10	19917	HH UH R EY	4	5e-05	1	0.53897625207901	0.53897625207901	0.46102374792099	0.7781109809875488	0.3572622537612915	1.1081088781356812	1	HH UH R EY	1	HH UH R EY	1	HH UH R EY	1	HH UH R EY	1	HH UH R EY	1	HH UH R EY	1	HH UH R EY	1	HH UH R EY	BOTH_CORRECT	BOTH_CORRECT
19672	hoosier	10	19918	HH UW ZH ER	4	5e-05	1	0.5123101472854614	0.5123101472854614	0.4876898527145386	0.7246251702308655	0.39512190222740173	1.3836023807525635	1	HH UW ZH ER	1	HH UW ZH ER	1	HH UW ZH ER	1	HH UW ZH ER	1	HH UW ZH ER	1	HH UW ZH ER	1	HH UW ZH ER	1	HH UW ZH ER	BOTH_CORRECT	BOTH_CORRECT
19673	hoot	10	19919	HH UW T	3	5e-05	1	0.49867671728134155	0.49867671728134155	0.5013232827186584	0.6973533630371094	0.268876850605011	2.361511707305908	1	HH UW T	1	HH UW T	1	HH UW T	1	HH UW T	1	HH UW T	1	HH UW T	1	HH UW T	1	HH UW T	BOTH_CORRECT	BOTH_CORRECT
19674	hooter	10	19920	HH UW T ER	4	5e-05	1	0.4620089530944824	0.4620089530944824	0.5379910469055176	0.6238712072372437	0.19910329580307007	4.615066051483154	1	HH UW T ER	1	HH UW T ER	1	HH UW T ER	1	HH UW T ER	1	HH UW T ER	1	HH UW T ER	1	HH UW T ER	1	HH UW T ER	BOTH_CORRECT	BOTH_CORRECT
19675	hooters	10	19921	HH UW T ER Z	5	5e-05	1	0.49069100618362427	0.49069100618362427	0.5093089938163757	0.6813798546791077	0.28646788001060486	2.0851964950561523	1	HH UW T ER Z	1	HH UW T ER Z	1	HH UW T ER Z	1	HH UW T ER Z	1	HH UW T ER Z	1	HH UW T ER Z	1	HH UW T ER Z	1	HH UW T ER Z	BOTH_CORRECT	BOTH_CORRECT
19676	hoover	10	19922	HH UW V ER	4	5e-05	1	0.48693418502807617	0.48693418502807617	0.5130658149719238	0.6738623976707458	0.18725675344467163	2.4097976684570312	1	HH UW V ER	1	HH UW V ER	1	HH UW V ER	1	HH UW V ER	1	HH UW V ER	1	HH UW V ER	1	HH UW V ER	1	HH UW V ER	BOTH_CORRECT	BOTH_CORRECT
19677	hooves	10	19923	HH UH V Z	4	5e-05	1	0.515679121017456	0.515679121017456	0.48432087898254395	0.7313685417175293	0.3169114887714386	1.6848645210266113	1	HH UH V Z	1	HH UH V Z	1	HH UH V Z	1	HH UH V Z	1	HH UH V Z	1	HH UH V Z	1	HH UH V Z	1	HH UH V Z	BOTH_CORRECT	BOTH_CORRECT
19678	hopeful	10	19924	HH OW P F AH L	6	5e-05	1	0.5262290835380554	0.5262290835380554	0.4737709164619446	0.7525063157081604	0.20124363899230957	2.0652976036071777	1	HH OW P F AH L	1	HH OW P F AH L	1	HH OW P F AH L	1	HH OW P F AH L	1	HH OW P F AH L	1	HH OW P F AH L	1	HH OW P F AH L	1	HH OW P F AH L	BOTH_CORRECT	BOTH_CORRECT
19679	hopefulness	10	19925	HH OW P F AH L N IH S	9	5e-05	1	0.5206151604652405	0.5206151604652405	0.4793848395347595	0.7412537336349487	0.17703032493591309	4.57260274887085	1	HH OW P F AH L N IH S	1	HH OW P F AH L N IH S	1	HH OW P F AH L N IH S	1	HH OW P F AH L N IH S	1	HH OW P F AH L N IH S	1	HH OW P F AH L N IH S	1	HH OW P F AH L N IH S	1	HH OW P F AH L N IH S	BOTH_CORRECT	BOTH_CORRECT
19680	hopeless	10	19926	HH OW P L AH S	6	5e-05	1	0.510768711566925	0.510768711566925	0.48923128843307495	0.7215406894683838	0.10343486070632935	3.493229389190674	1	HH OW P L AH S	1	HH OW P L AH S	1	HH OW P L AH S	1	HH OW P L AH S	1	HH OW P L AH S	1	HH OW P L AH S	1	HH OW P L AH S	1	HH OW P L AH S	BOTH_CORRECT	BOTH_CORRECT
19681	hopelessness	10	19927	HH OW P L AH S N AH S	9	5e-05	1	0.5424923300743103	0.5424923300743103	0.4575076699256897	0.7851901650428772	0.10736018419265747	3.168383836746216	1	HH OW P L AH S N AH S	1	HH OW P L AH S N AH S	1	HH OW P L AH S N AH S	1	HH OW P L AH S N AH S	1	HH OW P L AH S N AH S	1	HH OW P L AH S N AH S	1	HH OW P L AH S N AH S	1	HH OW P L AH S N AH S	BOTH_CORRECT	BOTH_CORRECT
19682	hopewell	10	19928	HH OW P W EH L	6	5e-05	1	0.501307487487793	0.501307487487793	0.49869251251220703	0.7026150226593018	0.3965266942977905	1.3537912368774414	1	HH OW P W EH L	1	HH OW P W EH L	1	HH OW P W EH L	1	HH OW P W EH L	1	HH OW P W EH L	1	HH OW P W EH L	1	HH OW P W EH L	1	HH OW P W EH L	BOTH_CORRECT	BOTH_CORRECT
19683	hopi	10	19929	HH OW P IY	4	5e-05	1	0.4992395341396332	0.4992395341396332	0.5007604658603668	0.6984790563583374	0.14463013410568237	2.5302982330322266	1	HH OW P IY	1	HH OW P IY	1	HH OW P IY	1	HH OW P IY	1	HH OW P IY	1	HH OW P IY	1	HH OW P IY	1	HH OW P IY	BOTH_CORRECT	BOTH_CORRECT
19684	hopped	10	19930	HH AA P T	4	5e-05	1	0.5099542140960693	0.5099542140960693	0.49004578590393066	0.7199110388755798	0.21253907680511475	2.633845806121826	1	HH AA P T	1	HH AA P T	1	HH AA P T	1	HH AA P T	1	HH AA P T	1	HH AA P T	1	HH AA P T	1	HH AA P T	BOTH_CORRECT	BOTH_CORRECT
19685	hopper	10	19931	HH AA P ER	4	5e-05	1	0.4749974012374878	0.4749974012374878	0.5250025987625122	0.6499530673027039	0.23167970776557922	3.607412099838257	1	HH AA P ER	1	HH AA P ER	1	HH AA P ER	1	HH AA P ER	1	HH AA P ER	1	HH AA P ER	1	HH AA P ER	1	HH AA P ER	BOTH_CORRECT	BOTH_CORRECT
19686	hopping	10	19932	HH AA P IH NG	5	5e-05	1	0.5154003500938416	0.5154003500938416	0.48459964990615845	0.7308105230331421	0.28899750113487244	1.5921422243118286	1	HH AA P IH NG	1	HH AA P IH NG	1	HH AA P IH NG	1	HH AA P IH NG	1	HH AA P IH NG	1	HH AA P IH NG	1	HH AA P IH NG	1	HH AA P IH NG	BOTH_CORRECT	BOTH_CORRECT
19687	hopscotch	10	19934	HH AA P S K AA CH	7	5e-05	1	0.5177170038223267	0.5177170038223267	0.48228299617767334	0.7354488372802734	0.36561349034309387	1.466436505317688	1	HH AA P S K AA CH	1	HH AA P S K AA CH	1	HH AA P S K AA CH	1	HH AA P S K AA CH	1	HH AA P S K AA CH	1	HH AA P S K AA CH	1	HH AA P S K AA CH	1	HH AA P S K AA CH	BOTH_CORRECT	BOTH_CORRECT
19688	hora	10	19935	HH AO R AH	4	5e-05	1	0.4951685070991516	0.4951685070991516	0.5048314929008484	0.6903367042541504	0.3041819632053375	1.9903032779693604	1	HH AO R AH	1	HH AO R AH	1	HH AO R AH	1	HH AO R AH	1	HH AO R AH	1	HH AO R AH	1	HH AO R AH	1	HH AO R AH	BOTH_CORRECT	BOTH_CORRECT
19689	horace	10	19936	HH AO R AH S	5	5e-05	1	0.47015583515167236	0.47015583515167236	0.5298441648483276	0.6402406096458435	0.19783619046211243	8.090936660766602	1	HH AO R AH S	1	HH AO R AH S	1	HH AO R AH S	1	HH AO R AH S	1	HH AO R AH S	1	HH AO R AH S	1	HH AO R AH S	1	HH AO R AH S	BOTH_CORRECT	BOTH_CORRECT
19690	horacio	10	19937	HH AO R EY S IY OW	7	5e-05	1	0.5229469537734985	0.5229469537734985	0.47705304622650146	0.7459261417388916	0.21643811464309692	2.436553478240967	1	HH AO R EY S IY OW	1	HH AO R EY S IY OW	1	HH AO R EY S IY OW	1	HH AO R EY S IY OW	1	HH AO R EY S IY OW	1	HH AO R EY S IY OW	1	HH AO R EY S IY OW	1	HH AO R EY S IY OW	BOTH_CORRECT	BOTH_CORRECT
19691	horatio	10	19939	HH ER EY SH OW	5	5e-05	1	0.5242291688919067	0.5242291688919067	0.47577083110809326	0.7484963536262512	0.3314540386199951	1.210403323173523	1	HH ER EY SH OW	1	HH ER EY SH OW	1	HH ER EY SH OW	1	HH ER EY SH OW	1	HH ER EY SH OW	1	HH ER EY SH OW	1	HH ER EY SH OW	1	HH ER EY SH OW	BOTH_CORRECT	BOTH_CORRECT
19692	horde	10	19940	HH AO R D	4	5e-05	1	0.5396011471748352	0.5396011471748352	0.4603988528251648	0.77936851978302	0.3700948655605316	1.0398648977279663	1	HH AO R D	1	HH AO R D	1	HH AO R D	1	HH AO R D	1	HH AO R D	1	HH AO R D	1	HH AO R D	1	HH AO R D	BOTH_CORRECT	BOTH_CORRECT
19693	horehound	10	19941	HH AA R HH AW N D	7	5e-05	1	0.46633046865463257	0.46633046865463257	0.5336695313453674	0.6325588226318359	0.2830319404602051	5.149339199066162	1	HH AA R HH AW N D	1	HH AA R HH AW N D	1	HH AA R HH AW N D	1	HH AA R HH AW N D	1	HH AA R HH AW N D	1	HH AA R HH AW N D	1	HH AA R HH AW N D	1	HH AA R HH AW N D	BOTH_CORRECT	BOTH_CORRECT
19694	hormel	10	19942	HH AO R M EH L	6	5e-05	1	0.5092281699180603	0.5092281699180603	0.4907718300819397	0.718458354473114	0.4164483845233917	1.267822504043579	1	HH AO R M EH L	1	HH AO R M EH L	1	HH AO R M EH L	1	HH AO R M EH L	1	HH AO R M EH L	1	HH AO R M EH L	1	HH AO R M EH L	1	HH AO R M EH L	BOTH_CORRECT	BOTH_CORRECT
19695	hormonal	10	19943	HH AO R M OW N AH L	8	5e-05	1	0.5463364124298096	0.5463364124298096	0.45366358757019043	0.7929394841194153	0.20065784454345703	1.6033934354782104	1	HH AO R M OW N AH L	1	HH AO R M OW N AH L	1	HH AO R M OW N AH L	1	HH AO R M OW N AH L	1	HH AO R M OW N AH L	1	HH AO R M OW N AH L	1	HH AO R M OW N AH L	1	HH AO R M OW N AH L	BOTH_CORRECT	BOTH_CORRECT
19696	hormuz	10	19944	HH AO R M UW Z	6	5e-05	1	0.4961851239204407	0.4961851239204407	0.5038148760795593	0.6923701167106628	0.2630026936531067	1.5428693294525146	1	HH AO R M UW Z	1	HH AO R M UW Z	1	HH AO R M UW Z	1	HH AO R M UW Z	1	HH AO R M UW Z	1	HH AO R M UW Z	1	HH AO R M UW Z	1	HH AO R M UW Z	BOTH_CORRECT	BOTH_CORRECT
19697	hornbill	10	19945	HH AO R N B IH L	7	5e-05	1	0.4930507242679596	0.4930507242679596	0.5069492757320404	0.6861005425453186	0.2751478850841522	2.5989153385162354	1	HH AO R N B IH L	1	HH AO R N B IH L	1	HH AO R N B IH L	1	HH AO R N B IH L	1	HH AO R N B IH L	1	HH AO R N B IH L	1	HH AO R N B IH L	1	HH AO R N B IH L	BOTH_CORRECT	BOTH_CORRECT
19698	hornblende	10	19946	HH AO R N B L EH N D	9	5e-05	1	0.5115523338317871	0.5115523338317871	0.4884476661682129	0.7231087684631348	0.16565454006195068	2.4119653701782227	1	HH AO R N B L EH N D	1	HH AO R N B L EH N D	1	HH AO R N B L EH N D	1	HH AO R N B L EH N D	1	HH AO R N B L EH N D	1	HH AO R N B L EH N D	1	HH AO R N B L EH N D	1	HH AO R N B L EH N D	BOTH_CORRECT	BOTH_CORRECT
19699	hornblower	10	19947	HH AO R N B L OW ER	8	5e-05	1	0.5308921337127686	0.5308921337127686	0.46910786628723145	0.7618630528450012	0.3728548288345337	1.1106975078582764	1	HH AO R N B L OW ER	1	HH AO R N B L OW ER	1	HH AO R N B L OW ER	1	HH AO R N B L OW ER	1	HH AO R N B L OW ER	1	HH AO R N B L OW ER	1	HH AO R N B L OW ER	1	HH AO R N B L OW ER	BOTH_CORRECT	BOTH_CORRECT
19700	hornbook	10	19948	HH AO R N B UH K	7	5e-05	1	0.5311344265937805	0.5311344265937805	0.4688655734062195	0.762349545955658	0.3667294681072235	1.412409782409668	1	HH AO R N B UH K	1	HH AO R N B UH K	1	HH AO R N B UH K	1	HH AO R N B UH K	1	HH AO R N B UH K	1	HH AO R N B UH K	1	HH AO R N B UH K	1	HH AO R N B UH K	BOTH_CORRECT	BOTH_CORRECT
19701	horne	10	19949	HH AO R N	4	5e-05	1	0.4858347773551941	0.4858347773551941	0.5141652226448059	0.671661913394928	0.2793112099170685	2.6419928073883057	1	HH AO R N	1	HH AO R N	1	HH AO R N	1	HH AO R N	1	HH AO R N	1	HH AO R N	1	HH AO R N	1	HH AO R N	BOTH_CORRECT	BOTH_CORRECT
19702	hornet	10	19950	HH AO R N IH T	6	5e-05	1	0.4859159588813782	0.4859159588813782	0.5140840411186218	0.6718243956565857	0.2648317515850067	2.0498571395874023	1	HH AO R N IH T	1	HH AO R N IH T	1	HH AO R N IH T	1	HH AO R N IH T	1	HH AO R N IH T	1	HH AO R N IH T	1	HH AO R N IH T	1	HH AO R N IH T	BOTH_CORRECT	BOTH_CORRECT
19703	horney	10	19951	HH AO R N IY	5	5e-05	1	0.4953441619873047	0.4953441619873047	0.5046558380126953	0.6906880140304565	0.26065951585769653	3.5256590843200684	1	HH AO R N IY	1	HH AO R N IY	1	HH AO R N IY	1	HH AO R N IY	1	HH AO R N IY	1	HH AO R N IY	1	HH AO R N IY	1	HH AO R N IY	BOTH_CORRECT	BOTH_CORRECT
19704	hornless	10	19952	HH AO R N L AH S	7	5e-05	1	0.485602468252182	0.485602468252182	0.514397531747818	0.6711969375610352	0.33521389961242676	2.9740586280822754	1	HH AO R N L AH S	1	HH AO R N L AH S	1	HH AO R N L AH S	1	HH AO R N L AH S	1	HH AO R N L AH S	1	HH AO R N L AH S	1	HH AO R N L AH S	1	HH AO R N L AH S	BOTH_CORRECT	BOTH_CORRECT
19705	hornpipe	10	19954	HH AO R N P AY P	7	5e-05	1	0.514004647731781	0.514004647731781	0.485995352268219	0.7280166149139404	0.37576746940612793	1.599890947341919	1	HH AO R N P AY P	1	HH AO R N P AY P	1	HH AO R N P AY P	1	HH AO R N P AY P	1	HH AO R N P AY P	1	HH AO R N P AY P	1	HH AO R N P AY P	1	HH AO R N P AY P	BOTH_CORRECT	BOTH_CORRECT
19706	horoscope	10	19955	HH AO R AH S K OW P	8	5e-05	1	0.5173771381378174	0.5173771381378174	0.4826228618621826	0.734768271446228	0.37734463810920715	1.226632833480835	1	HH AO R AH S K OW P	1	HH AO R AH S K OW P	0	HH AO R AH K AE T S	1	HH AO R AH S K OW P	1	HH AO R AH S K OW P	1	HH AO R AH S K OW P	0	HH AO R AH K AE T S	1	HH AO R AH S K OW P	WM_ONLY_CORRECT	WM_ONLY_CORRECT
19707	horowitz	10	19956	HH AO R OW IH T S	7	5e-05	1	0.5280182361602783	0.5280182361602783	0.4719817638397217	0.756095290184021	0.33718568086624146	1.1660563945770264	1	HH AO R OW IH T S	1	HH AO R OW IH T S	1	HH AO R OW IH T S	1	HH AO R OW IH T S	1	HH AO R OW IH T S	1	HH AO R OW IH T S	1	HH AO R OW IH T S	1	HH AO R OW IH T S	BOTH_CORRECT	BOTH_CORRECT
19708	horrendous	10	19957	HH AO R EH N D AH S	8	5e-05	1	0.5406577587127686	0.5406577587127686	0.45934224128723145	0.7814954519271851	0.06159573793411255	5.326147556304932	1	HH AO R EH N D AH S	1	HH AO R EH N D AH S	1	HH AO R EH N D AH S	1	HH AO R EH N D AH S	1	HH AO R EH N D AH S	1	HH AO R EH N D AH S	1	HH AO R EH N D AH S	1	HH AO R EH N D AH S	BOTH_CORRECT	BOTH_CORRECT
19709	horribly	10	19958	HH AO R AH B L IY	7	5e-05	1	0.5088834762573242	0.5088834762573242	0.4911165237426758	0.7177687883377075	0.22907119989395142	2.840911626815796	1	HH AO R AH B L IY	1	HH AO R AH B L IY	1	HH AO R AH B L IY	1	HH AO R AH B L IY	1	HH AO R AH B L IY	1	HH AO R AH B L IY	1	HH AO R AH B L IY	1	HH AO R AH B L IY	BOTH_CORRECT	BOTH_CORRECT
19710	horrid	10	19959	HH AO R AH D	5	5e-05	1	0.5023507475852966	0.5023507475852966	0.49764925241470337	0.7047014236450195	0.14237916469573975	4.0898051261901855	1	HH AO R AH D	1	HH AO R AH D	1	HH AO R AH D	1	HH AO R AH D	1	HH AO R AH D	1	HH AO R AH D	1	HH AO R AH D	1	HH AO R AH D	BOTH_CORRECT	BOTH_CORRECT
19711	horrific	10	19960	HH AO R IH F IH K	7	5e-05	1	0.5494412183761597	0.5494412183761597	0.45055878162384033	0.799206554889679	0.0985419750213623	3.521739959716797	1	HH AO R IH F IH K	1	HH AO R IH F IH K	1	HH AO R IH F IH K	1	HH AO R IH F IH K	1	HH AO R IH F IH K	1	HH AO R IH F IH K	1	HH AO R IH F IH K	1	HH AO R IH F IH K	BOTH_CORRECT	BOTH_CORRECT
19712	horrify	10	19961	HH AO R AH F AY	6	5e-05	1	0.5328899025917053	0.5328899025917053	0.4671100974082947	0.7658749222755432	0.31776338815689087	1.5032877922058105	1	HH AO R AH F AY	1	HH AO R AH F AY	1	HH AO R AH F AY	1	HH AO R AH F AY	1	HH AO R AH F AY	1	HH AO R AH F AY	1	HH AO R AH F AY	1	HH AO R AH F AY	BOTH_CORRECT	BOTH_CORRECT
19713	horrifying	10	19962	HH AO R AH F AY IH NG	8	5e-05	1	0.5578291416168213	0.5578291416168213	0.4421708583831787	0.8161782026290894	0.11363357305526733	3.2767624855041504	1	HH AO R AH F AY IH NG	1	HH AO R AH F AY IH NG	1	HH AO R AH F AY IH NG	1	HH AO R AH F AY IH NG	1	HH AO R AH F AY IH NG	1	HH AO R AH F AY IH NG	1	HH AO R AH F AY IH NG	1	HH AO R AH F AY IH NG	BOTH_CORRECT	BOTH_CORRECT
19714	horseback	10	19963	HH AO R S B AE K	7	5e-05	1	0.5533149838447571	0.5533149838447571	0.4466850161552429	0.8070368766784668	0.1942020058631897	1.5198665857315063	1	HH AO R S B AE K	1	HH AO R S B AE K	1	HH AO R S B AE K	1	HH AO R S B AE K	1	HH AO R S B AE K	1	HH AO R S B AE K	1	HH AO R S B AE K	1	HH AO R S B AE K	BOTH_CORRECT	BOTH_CORRECT
19715	horseflesh	10	19964	HH AO R S F L EH SH	8	5e-05	1	0.5236732363700867	0.5236732363700867	0.47632676362991333	0.747381865978241	0.40368184447288513	1.4990730285644531	1	HH AO R S F L EH SH	1	HH AO R S F L EH SH	1	HH AO R S F L EH SH	1	HH AO R S F L EH SH	1	HH AO R S F L EH SH	1	HH AO R S F L EH SH	1	HH AO R S F L EH SH	1	HH AO R S F L EH SH	BOTH_CORRECT	BOTH_CORRECT
19716	horseman	10	19965	HH AO R S M AH N	7	5e-05	1	0.5039873719215393	0.5039873719215393	0.4960126280784607	0.7079749703407288	0.2751528322696686	1.7658616304397583	1	HH AO R S M AH N	1	HH AO R S M AH N	1	HH AO R S M AH N	1	HH AO R S M AH N	1	HH AO R S M AH N	1	HH AO R S M AH N	1	HH AO R S M AH N	1	HH AO R S M AH N	BOTH_CORRECT	BOTH_CORRECT
19717	horsemen	10	19966	HH AO R S M AH N	7	5e-05	1	0.5039873719215393	0.5039873719215393	0.4960126280784607	0.7079749703407288	0.2751528322696686	1.7658616304397583	1	HH AO R S M AH N	1	HH AO R S M AH N	1	HH AO R S M AH N	1	HH AO R S M AH N	1	HH AO R S M AH N	1	HH AO R S M AH N	1	HH AO R S M AH N	1	HH AO R S M AH N	BOTH_CORRECT	BOTH_CORRECT
19718	horseplay	10	19967	HH AO R S P L EY	7	5e-05	1	0.5186793208122253	0.5186793208122253	0.48132067918777466	0.7373760342597961	0.35002684593200684	1.9102609157562256	1	HH AO R S P L EY	1	HH AO R S P L EY	0	HH AO K EY SH AH S	1	HH AO R S P L EY	1	HH AO R S P L EY	1	HH AO R S P L EY	0	HH AO K EY SH AH S	1	HH AO R S P L EY	WM_ONLY_CORRECT	WM_ONLY_CORRECT
19719	horsepower	10	19968	HH AO R S P AW ER	7	5e-05	1	0.5242451429367065	0.5242451429367065	0.47575485706329346	0.7485283017158508	0.237510085105896	1.356132984161377	1	HH AO R S P AW ER	1	HH AO R S P AW ER	1	HH AO R S P AW ER	1	HH AO R S P AW ER	1	HH AO R S P AW ER	1	HH AO R S P AW ER	1	HH AO R S P AW ER	1	HH AO R S P AW ER	BOTH_CORRECT	BOTH_CORRECT
19720	horseradish	10	19969	HH AO R S R AE D IH SH	9	5e-05	1	0.5352305769920349	0.5352305769920349	0.4647694230079651	0.770578145980835	0.15356749296188354	3.418994903564453	1	HH AO R S R AE D IH SH	1	HH AO R S R AE D IH SH	1	HH AO R S R AE D IH SH	1	HH AO R S R AE D IH SH	1	HH AO R S R AE D IH SH	1	HH AO R S R AE D IH SH	1	HH AO R S R AE D IH SH	1	HH AO R S R AE D IH SH	BOTH_CORRECT	BOTH_CORRECT
19721	horseshoe	10	19971	HH AO R S SH UW	6	5e-05	1	0.5174278020858765	0.5174278020858765	0.48257219791412354	0.7348697781562805	0.3624427318572998	1.304869294166565	1	HH AO R S SH UW	1	HH AO R S SH UW	1	HH AO R S SH UW	1	HH AO R S SH UW	1	HH AO R S SH UW	1	HH AO R S SH UW	1	HH AO R S SH UW	1	HH AO R S SH UW	BOTH_CORRECT	BOTH_CORRECT
19722	horsetail	10	19972	HH AO R S T EY L	7	5e-05	1	0.5089557766914368	0.5089557766914368	0.49104422330856323	0.7179135084152222	0.3768792152404785	1.4790546894073486	1	HH AO R S T EY L	1	HH AO R S T EY L	1	HH AO R S T EY L	1	HH AO R S T EY L	1	HH AO R S T EY L	1	HH AO R S T EY L	1	HH AO R S T EY L	1	HH AO R S T EY L	BOTH_CORRECT	BOTH_CORRECT
19723	horsey	10	19973	HH AO R S IY	5	5e-05	1	0.5073940753936768	0.5073940753936768	0.49260592460632324	0.7147891521453857	0.40369462966918945	1.4582130908966064	1	HH AO R S IY	1	HH AO R S IY	1	HH AO R S IY	1	HH AO R S IY	1	HH AO R S IY	1	HH AO R S IY	1	HH AO R S IY	1	HH AO R S IY	BOTH_CORRECT	BOTH_CORRECT
19724	horst	10	19974	HH AO R S T	5	5e-05	1	0.46295294165611267	0.46295294165611267	0.5370470583438873	0.6257697939872742	0.23067337274551392	3.9037983417510986	1	HH AO R S T	1	HH AO R S T	1	HH AO R S T	1	HH AO R S T	1	HH AO R S T	1	HH AO R S T	1	HH AO R S T	1	HH AO R S T	BOTH_CORRECT	BOTH_CORRECT
19725	horta	10	19975	HH AO R T AH	5	5e-05	1	0.4910474121570587	0.4910474121570587	0.5089525878429413	0.6820929646492004	0.1740216612815857	1.9654035568237305	1	HH AO R T AH	1	HH AO R T AH	1	HH AO R T AH	1	HH AO R T AH	1	HH AO R T AH	1	HH AO R T AH	1	HH AO R T AH	1	HH AO R T AH	BOTH_CORRECT	BOTH_CORRECT
19726	horton	10	19976	HH AO R T AH N	6	5e-05	1	0.48563867807388306	0.48563867807388306	0.5143613219261169	0.6712694764137268	0.2349393367767334	4.545151233673096	1	HH AO R T AH N	1	HH AO R T AH N	1	HH AO R T AH N	1	HH AO R T AH N	1	HH AO R T AH N	1	HH AO R T AH N	1	HH AO R T AH N	1	HH AO R T AH N	BOTH_CORRECT	BOTH_CORRECT
19727	horus	10	19977	HH AO R AH S	5	5e-05	1	0.47015583515167236	0.47015583515167236	0.5298441648483276	0.6402406096458435	0.19783619046211243	8.090936660766602	1	HH AO R AH S	1	HH AO R AH S	1	HH AO R AH S	1	HH AO R AH S	1	HH AO R AH S	1	HH AO R AH S	1	HH AO R AH S	1	HH AO R AH S	BOTH_CORRECT	BOTH_CORRECT
19728	hosea	10	19978	HH OW S IY AH	5	5e-05	1	0.4984268844127655	0.4984268844127655	0.5015731155872345	0.6968536972999573	0.3343033790588379	1.6151628494262695	1	HH OW S IY AH	1	HH OW S IY AH	1	HH OW S IY AH	1	HH OW S IY AH	1	HH OW S IY AH	1	HH OW S IY AH	1	HH OW S IY AH	1	HH OW S IY AH	BOTH_CORRECT	BOTH_CORRECT
19729	hosiery	10	19979	HH OW ZH ER IY	5	5e-05	1	0.5536391139030457	0.5536391139030457	0.44636088609695435	0.8076926469802856	0.30934321880340576	1.1101300716400146	1	HH OW ZH ER IY	1	HH OW ZH ER IY	1	HH OW ZH ER IY	1	HH OW ZH ER IY	1	HH OW ZH ER IY	1	HH OW ZH ER IY	1	HH OW ZH ER IY	1	HH OW ZH ER IY	BOTH_CORRECT	BOTH_CORRECT
19730	hospice	10	19980	HH AA S P AH S	6	5e-05	1	0.5029709935188293	0.5029709935188293	0.49702900648117065	0.7059420943260193	0.08980166912078857	8.673771858215332	1	HH AA S P AH S	1	HH AA S P AH S	0	HH AA S P AH D	1	HH AA S P AH S	1	HH AA S P AH S	1	HH AA S P AH S	0	HH AA S P AH D	1	HH AA S P AH S	WM_ONLY_CORRECT	WM_ONLY_CORRECT
19731	hostage	10	19981	HH AA S T IH JH	6	5e-05	1	0.5263563394546509	0.5263563394546509	0.4736436605453491	0.7527614831924438	0.27966877818107605	1.2989429235458374	1	HH AA S T IH JH	1	HH AA S T IH JH	1	HH AA S T IH JH	1	HH AA S T IH JH	1	HH AA S T IH JH	1	HH AA S T IH JH	1	HH AA S T IH JH	1	HH AA S T IH JH	BOTH_CORRECT	BOTH_CORRECT
